Date,Time,Elapsed Seconds,Latitude,Longitude,Internal Temperature-Internal Temperature (&#x2103;),Temperature Probe-Temperature (&#x2103;),Humidity-Humidity (%RH),Dew Point-Dew Point (&#x2103;),Heat Index-Heat Index (&#x2103;),Ambient Light Intensity-Light (lux)
6/14/2026,3:56:20 PM,267,17.74931,-64.61638,33.6,32.9,47.9,21.1,36.9,152.2
6/14/2026,3:56:21 PM,268,17.74931,-64.61638,33.6,32.9,47.9,21.1,36.9,150.63
6/14/2026,3:56:22 PM,269,17.74931,-64.61638,33.6,32.8,47.9,21.1,36.9,166.39
6/14/2026,3:56:23 PM,270,17.74931,-64.61638,33.6,32.9,47.9,21.1,36.9,171.66
6/14/2026,3:56:24 PM,271,17.74931,-64.61638,33.6,32.8,47.9,21.1,36.9,160.86
6/14/2026,3:56:25 PM,272,17.74931,-64.61638,33.6,32.9,47.8,21.1,36.9,187.84
6/14/2026,3:56:26 PM,273,17.74931,-64.61638,33.6,32.7,47.9,21.1,36.9,178.98
6/14/2026,3:56:27 PM,274,17.74931,-64.61638,33.6,32.6,47.9,21.1,36.9,166.3
6/14/2026,3:56:28 PM,275,17.74931,-64.61638,33.6,32.9,47.9,21.1,36.9,142.8
6/14/2026,3:56:29 PM,276,17.74931,-64.61638,33.6,32.9,47.9,21.1,36.9,124.73
6/14/2026,3:56:30 PM,277,17.74931,-64.61638,33.6,32.8,47.9,21.1,36.9,129.44
6/14/2026,3:56:31 PM,278,17.74931,-64.61638,33.6,32.8,47.9,21.1,36.9,122.65
6/14/2026,3:56:32 PM,279,17.74931,-64.61638,33.6,32.8,47.8,21,36.9,164.28
6/14/2026,3:56:33 PM,280,17.74931,-64.61638,33.6,32.8,47.7,21,36.9,193.76
6/14/2026,3:56:34 PM,281,17.74931,-64.61639,33.6,32.6,47.7,21,36.9,168.19
6/14/2026,3:56:35 PM,282,17.74932,-64.61639,33.6,32.5,47.7,21,36.9,158.57
6/14/2026,3:56:36 PM,283,17.74933,-64.61639,33.6,32.7,47.7,21,36.9,130.02
6/14/2026,3:56:37 PM,284,17.74933,-64.61640,33.6,32.7,47.7,21,36.9,126.83
6/14/2026,3:56:38 PM,285,17.74934,-64.61641,33.6,32.5,47.7,21,36.9,134.08
6/14/2026,3:56:39 PM,286,17.74935,-64.61640,33.6,32.4,47.7,21,36.9,126.35
6/14/2026,3:56:40 PM,287,17.74936,-64.61641,33.6,32.7,47.6,21,36.8,133.55
6/14/2026,3:56:41 PM,288,17.74937,-64.61641,33.6,32.3,47.6,21,36.8,144.9
6/14/2026,3:56:42 PM,289,17.74937,-64.61641,33.6,32.5,47.7,21,36.8,135.67
6/14/2026,3:56:43 PM,290,17.74939,-64.61641,33.6,32.4,47.7,21,36.9,128.28
6/14/2026,3:56:44 PM,291,17.74939,-64.61641,33.6,32.5,47.7,21,36.8,129.45
6/14/2026,3:56:45 PM,292,17.74940,-64.61641,33.6,32.4,47.6,21,36.8,127.7
6/14/2026,3:56:46 PM,293,17.74941,-64.61642,33.6,32.5,47.6,21,36.8,144.37
6/14/2026,3:56:47 PM,294,17.74942,-64.61643,33.6,32.5,47.6,21,36.8,151.41
6/14/2026,3:56:48 PM,295,17.74943,-64.61643,33.6,32.3,47.6,21,36.8,158.03
6/14/2026,3:56:49 PM,296,17.74944,-64.61643,33.6,32.4,47.6,21,36.8,144.22
6/14/2026,3:56:50 PM,297,17.74945,-64.61644,33.6,32.5,47.6,21,36.8,139.96
6/14/2026,3:56:51 PM,298,17.74945,-64.61644,33.6,32.5,47.6,21,36.8,146.04
6/14/2026,3:56:52 PM,299,17.74946,-64.61645,33.6,32.4,47.6,21,36.8,145.72
6/14/2026,3:56:53 PM,300,17.74948,-64.61645,33.6,32.5,47.6,21,36.8,157.98
6/14/2026,3:56:54 PM,301,17.74948,-64.61645,33.6,32.5,47.6,20.9,36.8,172.07
6/14/2026,3:56:55 PM,302,17.74950,-64.61646,33.6,32.4,47.6,20.9,36.8,143.83
6/14/2026,3:56:56 PM,303,17.74951,-64.61646,33.6,32.4,47.7,21,36.8,142.35
6/14/2026,3:56:57 PM,304,17.74952,-64.61647,33.6,32.4,47.7,21,36.8,136.07
6/14/2026,3:56:58 PM,305,17.74953,-64.61647,33.6,32.5,47.7,21,36.8,141
6/14/2026,3:56:59 PM,306,17.74954,-64.61648,33.6,32.5,47.7,21,36.8,140.19
6/14/2026,3:57:00 PM,307,17.74955,-64.61648,33.6,32.3,47.7,21,36.7,172.48
6/14/2026,3:57:01 PM,308,17.74956,-64.61649,33.6,32.4,47.7,21,36.8,183.07
6/14/2026,3:57:02 PM,309,17.74957,-64.61650,33.6,32.5,47.7,20.9,36.7,168.94
6/14/2026,3:57:03 PM,310,17.74958,-64.61650,33.6,32.5,47.7,21,36.8,153.55
6/14/2026,3:57:04 PM,311,17.74959,-64.61650,33.6,32.4,47.7,21,36.8,147.38
6/14/2026,3:57:05 PM,312,17.74960,-64.61651,33.6,32.5,47.7,21,36.8,139.63
6/14/2026,3:57:06 PM,313,17.74961,-64.61651,33.6,32.5,47.7,21,36.7,154.57
6/14/2026,3:57:07 PM,314,17.74962,-64.61652,33.6,32.4,47.7,21,36.8,151.16
6/14/2026,3:57:08 PM,315,17.74963,-64.61653,33.6,32.3,47.7,21,36.7,180.18
6/14/2026,3:57:09 PM,316,17.74964,-64.61653,33.6,32.5,47.7,21,36.8,187.72
6/14/2026,3:57:10 PM,317,17.74965,-64.61654,33.5,32.4,47.7,21,36.7,193.67
6/14/2026,3:57:11 PM,318,17.74965,-64.61655,33.6,32.3,47.7,21,36.8,185.24
6/14/2026,3:57:12 PM,319,17.74967,-64.61656,33.6,32.5,47.7,21,36.8,209.94
6/14/2026,3:57:13 PM,320,17.74967,-64.61656,33.6,32.4,47.7,21,36.8,236.14
6/14/2026,3:57:14 PM,321,17.74968,-64.61656,33.5,32.5,47.7,21,36.7,252.11
6/14/2026,3:57:15 PM,322,17.74969,-64.61657,33.5,32.4,47.7,21,36.7,243.17
6/14/2026,3:57:16 PM,323,17.74970,-64.61658,33.5,32.4,47.7,20.9,36.7,324.86
6/14/2026,3:57:17 PM,324,17.74971,-64.61658,33.5,32.4,47.7,20.9,36.7,351
6/14/2026,3:57:18 PM,325,17.74973,-64.61659,33.5,32.2,47.7,20.9,36.7,365.28
6/14/2026,3:57:19 PM,326,17.74974,-64.61659,33.5,32.3,47.7,20.9,36.7,331.58
6/14/2026,3:57:20 PM,327,17.74975,-64.61659,33.5,32.2,47.7,20.9,36.7,323.33
6/14/2026,3:57:21 PM,328,17.74976,-64.61659,33.5,32.3,47.7,20.9,36.7,335.5
6/14/2026,3:57:22 PM,329,17.74977,-64.61659,33.5,32.4,47.7,20.9,36.7,341.56
6/14/2026,3:57:23 PM,330,17.74979,-64.61660,33.5,32.3,47.7,20.9,36.7,337.85
6/14/2026,3:57:24 PM,331,17.74980,-64.61660,33.5,32.1,47.7,20.9,36.7,373.2
6/14/2026,3:57:25 PM,332,17.74981,-64.61661,33.5,32.3,47.7,20.9,36.7,422.96
6/14/2026,3:57:26 PM,333,17.74983,-64.61661,33.5,32.3,47.7,20.9,36.7,426.15
6/14/2026,3:57:27 PM,334,17.74984,-64.61661,33.5,32.3,47.7,20.9,36.7,400.01
6/14/2026,3:57:28 PM,335,17.74985,-64.61662,33.5,32.3,47.7,20.9,36.7,381.96
6/14/2026,3:57:29 PM,336,17.74986,-64.61662,33.5,32.3,47.7,20.9,36.7,415.66
6/14/2026,3:57:30 PM,337,17.74987,-64.61663,33.5,32.3,47.7,20.9,36.7,346.75
6/14/2026,3:57:31 PM,338,17.74989,-64.61663,33.5,32.4,47.7,20.9,36.7,331.58
6/14/2026,3:57:32 PM,339,17.74990,-64.61663,33.5,32.3,47.7,20.9,36.7,360.72
6/14/2026,3:57:33 PM,340,17.74991,-64.61664,33.5,32.2,47.7,20.9,36.7,348.62
6/14/2026,3:57:34 PM,341,17.74992,-64.61665,33.5,32.2,47.6,20.9,36.6,424.81
6/14/2026,3:57:35 PM,342,17.74993,-64.61666,33.5,32.3,47.7,20.9,36.7,400.67
6/14/2026,3:57:36 PM,343,17.74993,-64.61666,33.5,32.3,47.7,20.9,36.7,393.49
