Date,Time,Elapsed Seconds,Latitude,Longitude,Temperature Probe-Temperature (&#x2103;),Humidity-Humidity (%RH),Heat Index-Heat Index (&#x2103;),Dew Point-Dew Point (&#x2103;),Ambient Light Intensity-Light (lux)
6/14/2026,12:07:27 PM,283,17.75109,-64.63368,29.6,53.6,34.9,21.2,135.57
6/14/2026,12:07:28 PM,284,17.75108,-64.63367,29.5,53.6,34.9,21.2,106.36
6/14/2026,12:07:29 PM,285,17.75108,-64.63368,29.8,53.6,34.9,21.2,113.87
6/14/2026,12:07:30 PM,286,17.75108,-64.63368,29.8,53.6,34.8,21.2,113.5
6/14/2026,12:07:31 PM,287,17.75108,-64.63368,29.8,53.5,34.8,21.2,109.85
6/14/2026,12:07:32 PM,288,17.75108,-64.63368,29.7,53.5,34.8,21.2,132.12
6/14/2026,12:07:33 PM,289,17.75108,-64.63369,29.7,53.6,34.8,21.2,138.98
6/14/2026,12:07:34 PM,290,17.75108,-64.63368,29.7,53.6,34.8,21.2,108.07
6/14/2026,12:07:35 PM,291,17.75108,-64.63369,29.8,53.7,34.8,21.2,98.76
6/14/2026,12:07:36 PM,292,17.75108,-64.63369,29.7,53.6,34.8,21.2,100.01
6/14/2026,12:07:37 PM,293,17.75108,-64.63369,29.8,53.7,34.8,21.2,93.79
6/14/2026,12:07:38 PM,294,17.75108,-64.63369,29.8,53.7,34.8,21.2,83.66
6/14/2026,12:07:39 PM,295,17.75108,-64.63369,29.6,53.6,34.8,21.2,81.22
6/14/2026,12:07:40 PM,296,17.75108,-64.63369,29.6,53.6,34.8,21.2,81.57
6/14/2026,12:07:41 PM,297,17.75108,-64.63369,29.8,53.6,34.8,21.2,80.57
6/14/2026,12:07:42 PM,298,17.75108,-64.63369,29.6,53.6,34.8,21.2,138.01
6/14/2026,12:07:43 PM,299,17.75108,-64.63369,29.8,53.6,34.8,21.2,119.28
6/14/2026,12:07:44 PM,300,17.75107,-64.63369,29.8,53.8,34.8,21.2,61.19
6/14/2026,12:07:45 PM,301,17.75107,-64.63369,29.8,53.8,34.8,21.3,69.27
6/14/2026,12:07:46 PM,302,17.75107,-64.63369,29.8,53.9,34.8,21.3,90.09
6/14/2026,12:07:47 PM,303,17.75106,-64.63369,29.9,53.8,34.8,21.2,94.57
6/14/2026,12:07:48 PM,304,17.75105,-64.63370,29.7,53.8,34.8,21.2,86.19
6/14/2026,12:07:49 PM,305,17.75105,-64.63371,29.7,53.9,34.8,21.2,86.64
6/14/2026,12:07:50 PM,306,17.75104,-64.63372,29.9,53.8,34.8,21.2,87.61
6/14/2026,12:07:51 PM,307,17.75103,-64.63372,29.6,53.8,34.7,21.2,124.24
6/14/2026,12:07:52 PM,308,17.75103,-64.63372,29.8,53.7,34.8,21.2,128.17
6/14/2026,12:07:53 PM,309,17.75104,-64.63372,29.8,53.7,34.7,21.2,122.96
6/14/2026,12:07:54 PM,310,17.75104,-64.63372,29.9,53.7,34.7,21.2,123.43
6/14/2026,12:07:55 PM,311,17.75104,-64.63372,29.7,53.7,34.7,21.2,114.3
6/14/2026,12:07:56 PM,312,17.75104,-64.63371,29.8,53.7,34.7,21.2,108.02
6/14/2026,12:07:57 PM,313,17.75104,-64.63372,29.8,53.7,34.7,21.2,127.09
6/14/2026,12:07:58 PM,314,17.75103,-64.63373,29.8,53.8,34.7,21.2,128.75
6/14/2026,12:07:59 PM,315,17.75102,-64.63373,29.8,53.9,34.7,21.2,135.38
6/14/2026,12:08:00 PM,316,17.75101,-64.63373,29.7,53.8,34.7,21.2,130.97
6/14/2026,12:08:01 PM,317,17.75101,-64.63373,29.8,53.8,34.7,21.2,122.74
6/14/2026,12:08:02 PM,318,17.75100,-64.63374,29.6,53.7,34.7,21.2,122.21
6/14/2026,12:08:03 PM,319,17.75099,-64.63375,29.6,53.8,34.7,21.2,137.77
6/14/2026,12:08:04 PM,320,17.75099,-64.63375,29.8,53.8,34.7,21.2,129.27
6/14/2026,12:08:05 PM,321,17.75098,-64.63375,29.6,53.8,34.7,21.2,141.41
6/14/2026,12:08:06 PM,322,17.75099,-64.63374,29.7,53.8,34.7,21.2,130.92
6/14/2026,12:08:07 PM,323,17.75099,-64.63374,29.9,53.9,34.7,21.2,136.14
6/14/2026,12:08:08 PM,324,17.75100,-64.63374,29.7,53.8,34.7,21.2,135.71
6/14/2026,12:08:09 PM,325,17.75100,-64.63373,29.8,53.8,34.7,21.2,139.1
6/14/2026,12:08:10 PM,326,17.75101,-64.63373,29.8,53.8,34.6,21.2,123.5
6/14/2026,12:08:11 PM,327,17.75101,-64.63373,29.8,53.8,34.7,21.2,130.3
6/14/2026,12:08:12 PM,328,17.75102,-64.63373,29.8,53.8,34.6,21.2,123.48
6/14/2026,12:08:13 PM,329,17.75102,-64.63373,29.8,53.8,34.6,21.2,119.93
6/14/2026,12:08:14 PM,330,17.75103,-64.63372,29.9,53.8,34.6,21.2,128.03
6/14/2026,12:08:15 PM,331,17.75103,-64.63372,29.9,53.8,34.6,21.2,124.86
6/14/2026,12:08:16 PM,332,17.75103,-64.63372,29.8,53.8,34.6,21.2,117.76
6/14/2026,12:08:17 PM,333,17.75103,-64.63372,29.8,53.8,34.6,21.2,117.12
6/14/2026,12:08:18 PM,334,17.75104,-64.63372,29.7,53.8,34.6,21.2,120.03
6/14/2026,12:08:19 PM,335,17.75104,-64.63372,29.8,53.8,34.6,21.2,109.98
6/14/2026,12:08:20 PM,336,17.75104,-64.63372,29.6,53.9,34.6,21.2,108.85
6/14/2026,12:08:21 PM,337,17.75104,-64.63372,29.6,54.1,34.7,21.2,110.57
6/14/2026,12:08:22 PM,338,17.75104,-64.63372,29.7,54,34.7,21.2,110.17
6/14/2026,12:08:23 PM,339,17.75104,-64.63372,29.8,53.9,34.6,21.2,111.71
6/14/2026,12:08:24 PM,340,17.75104,-64.63372,29.8,53.9,34.6,21.2,108.97
6/14/2026,12:08:25 PM,341,17.75104,-64.63372,29.8,54,34.7,21.2,115.34
6/14/2026,12:08:26 PM,342,17.75104,-64.63372,29.8,54,34.6,21.2,116.07
6/14/2026,12:08:27 PM,343,17.75104,-64.63372,29.8,54,34.6,21.2,110.49
6/14/2026,12:08:28 PM,344,17.75104,-64.63372,29.7,54,34.6,21.2,111.01
6/14/2026,12:08:29 PM,345,17.75104,-64.63372,29.6,54.1,34.7,21.2,112.51
6/14/2026,12:08:30 PM,346,17.75104,-64.63372,29.6,54,34.6,21.2,121.4
6/14/2026,12:08:31 PM,347,17.75104,-64.63372,29.9,53.9,34.6,21.2,118.95
6/14/2026,12:08:32 PM,348,17.75104,-64.63372,29.8,53.9,34.6,21.2,129.79
6/14/2026,12:08:33 PM,349,17.75104,-64.63372,29.6,53.9,34.6,21.2,125.7
6/14/2026,12:08:34 PM,350,17.75104,-64.63372,29.9,54,34.6,21.2,137.26
6/14/2026,12:08:35 PM,351,17.75104,-64.63372,29.9,54,34.6,21.2,136.36
6/14/2026,12:08:36 PM,352,17.75104,-64.63372,30,54,34.6,21.2,142.31
6/14/2026,12:08:37 PM,353,17.75104,-64.63372,29.9,54,34.6,21.2,138.89
6/14/2026,12:08:38 PM,354,17.75104,-64.63372,29.7,54,34.6,21.2,135.32
6/14/2026,12:08:39 PM,355,17.75104,-64.63372,29.8,54,34.6,21.2,133.85
6/14/2026,12:08:40 PM,356,17.75104,-64.63372,29.9,54,34.6,21.2,137.26
6/14/2026,12:08:41 PM,357,17.75104,-64.63372,29.9,54,34.6,21.2,140.65
6/14/2026,12:08:42 PM,358,17.75104,-64.63372,30.1,54,34.6,21.2,150.6
6/14/2026,12:08:43 PM,359,17.75104,-64.63371,29.9,54,34.6,21.2,154.22
6/14/2026,12:08:44 PM,360,17.75104,-64.63371,29.9,54,34.6,21.2,176.3
6/14/2026,12:08:45 PM,361,17.75104,-64.63371,30.1,54.1,34.6,21.2,192.03
6/14/2026,12:08:46 PM,362,17.75104,-64.63371,29.9,54.2,34.6,21.2,217.21
6/14/2026,12:08:47 PM,363,17.75104,-64.63371,29.8,54.1,34.6,21.2,184.95
6/14/2026,12:08:48 PM,364,17.75103,-64.63371,30,54.1,34.6,21.2,277.84
6/14/2026,12:08:49 PM,365,17.75103,-64.63372,30.1,54,34.6,21.2,274.75
6/14/2026,12:08:50 PM,366,17.75102,-64.63372,30.2,54,34.6,21.2,278.42
6/14/2026,12:08:51 PM,367,17.75102,-64.63373,30,54,34.6,21.2,279.49
6/14/2026,12:08:52 PM,368,17.75102,-64.63373,30.1,54,34.6,21.2,300.94
6/14/2026,12:08:53 PM,369,17.75101,-64.63373,30.2,54,34.6,21.2,315.82
6/14/2026,12:08:54 PM,370,17.75100,-64.63374,30.1,54,34.6,21.2,249.86
6/14/2026,12:08:55 PM,371,17.75099,-64.63374,30.3,54,34.6,21.2,226.62
6/14/2026,12:08:56 PM,372,17.75098,-64.63374,30.3,54,34.6,21.2,208.99
6/14/2026,12:08:57 PM,373,17.75097,-64.63375,30.4,54,34.6,21.2,186.93
6/14/2026,12:08:58 PM,374,17.75096,-64.63375,30.3,53.9,34.6,21.2,197.22
6/14/2026,12:08:59 PM,375,17.75095,-64.63376,30.3,54,34.7,21.2,170.67
6/14/2026,12:09:00 PM,376,17.75094,-64.63376,30.3,54,34.6,21.2,156.53
6/14/2026,12:09:01 PM,377,17.75093,-64.63376,30.4,54.1,34.7,21.2,108.42
6/14/2026,12:09:02 PM,378,17.75091,-64.63376,30.2,54.1,34.7,21.2,107.51
6/14/2026,12:09:03 PM,379,17.75089,-64.63376,30.4,54.1,34.7,21.2,101.84
6/14/2026,12:09:04 PM,380,17.75088,-64.63376,30.4,54.1,34.6,21.2,105.03
6/14/2026,12:09:05 PM,381,17.75087,-64.63376,30.3,54.1,34.7,21.2,88.82
6/14/2026,12:09:06 PM,382,17.75086,-64.63377,30.5,54.1,34.7,21.2,85.75
6/14/2026,12:09:07 PM,383,17.75085,-64.63377,30.5,54.1,34.6,21.2,87.23
6/14/2026,12:09:08 PM,384,17.75084,-64.63377,30.6,54,34.7,21.2,78.93
6/14/2026,12:09:09 PM,385,17.75083,-64.63377,30.6,54,34.6,21.2,80.02
6/14/2026,12:09:10 PM,386,17.75082,-64.63378,30.5,54,34.7,21.2,73.32
6/14/2026,12:09:11 PM,387,17.75081,-64.63378,30.3,54.1,34.7,21.2,66.1
6/14/2026,12:09:12 PM,388,17.75080,-64.63378,30.6,54.1,34.6,21.2,60.34
6/14/2026,12:09:13 PM,389,17.75079,-64.63378,30.6,54.1,34.7,21.2,59.72
6/14/2026,12:09:14 PM,390,17.75077,-64.63378,30.5,54.2,34.7,21.3,66.27
6/14/2026,12:09:15 PM,391,17.75076,-64.63378,30.5,54.1,34.7,21.2,64.54
6/14/2026,12:09:16 PM,392,17.75075,-64.63377,30.7,54.1,34.7,21.2,58.71
6/14/2026,12:09:17 PM,393,17.75074,-64.63377,30.6,54.1,34.7,21.2,63.64
6/14/2026,12:09:18 PM,394,17.75072,-64.63378,30.7,54.1,34.7,21.2,66.3
6/14/2026,12:09:19 PM,395,17.75071,-64.63378,30.6,54.1,34.7,21.2,59.14
6/14/2026,12:09:20 PM,396,17.75070,-64.63378,30.7,54.1,34.7,21.2,62.59
6/14/2026,12:09:21 PM,397,17.75069,-64.63378,30.6,54.1,34.7,21.2,55.31
6/14/2026,12:09:22 PM,398,17.75068,-64.63378,30.8,54.1,34.7,21.3,56.51
6/14/2026,12:09:23 PM,399,17.75067,-64.63378,30.5,54.2,34.7,21.3,64.55
6/14/2026,12:09:24 PM,400,17.75065,-64.63378,30.6,54.2,34.7,21.3,71.21
6/14/2026,12:09:25 PM,401,17.75065,-64.63378,30.5,54.2,34.7,21.3,58.21
6/14/2026,12:09:26 PM,402,17.75063,-64.63378,30.7,54.2,34.7,21.3,53.08
6/14/2026,12:09:27 PM,403,17.75062,-64.63377,30.7,54.2,34.7,21.3,61.18
6/14/2026,12:09:28 PM,404,17.75061,-64.63378,30.9,54.3,34.7,21.3,62.29
6/14/2026,12:09:29 PM,405,17.75060,-64.63377,30.8,54.2,34.7,21.3,51.94
6/14/2026,12:09:30 PM,406,17.75059,-64.63377,30.7,54.2,34.7,21.3,57.8
6/14/2026,12:09:31 PM,407,17.75058,-64.63377,30.8,54.2,34.7,21.3,62.59
6/14/2026,12:09:32 PM,408,17.75057,-64.63377,30.6,54.2,34.7,21.3,92.68
6/14/2026,12:09:33 PM,409,17.75056,-64.63377,30.8,54.2,34.8,21.3,100.36
6/14/2026,12:09:34 PM,410,17.75055,-64.63377,30.9,54.2,34.7,21.3,156.08
6/14/2026,12:09:35 PM,411,17.75054,-64.63377,30.8,54.2,34.7,21.3,163.82
6/14/2026,12:09:36 PM,412,17.75054,-64.63376,31,54.2,34.8,21.3,197.6
6/14/2026,12:09:37 PM,413,17.75052,-64.63376,30.9,54.2,34.8,21.3,3647.91
6/14/2026,12:09:38 PM,414,17.75051,-64.63376,31.1,54.3,34.8,21.3,2024.34
6/14/2026,12:09:39 PM,415,17.75051,-64.63376,31,54.5,34.9,21.4,903.86
6/14/2026,12:09:40 PM,416,17.75050,-64.63376,31,54.5,34.9,21.4,1240.23
6/14/2026,12:09:41 PM,417,17.75049,-64.63376,31,54.5,34.9,21.4,1848.05
6/14/2026,12:09:42 PM,418,17.75048,-64.63376,31.1,54.5,35,21.5,753.5
6/14/2026,12:09:43 PM,419,17.75047,-64.63376,31.1,54.6,35,21.5,825.39
6/14/2026,12:09:44 PM,420,17.75046,-64.63376,30.9,54.5,35,21.5,884.64
6/14/2026,12:09:45 PM,421,17.75045,-64.63376,31,54.5,35,21.5,537.37
6/14/2026,12:09:46 PM,422,17.75044,-64.63376,31,54.4,35,21.4,878.22
6/14/2026,12:09:47 PM,423,17.75043,-64.63376,31,54.3,35,21.4,1253.74
6/14/2026,12:09:48 PM,424,17.75042,-64.63376,30.9,54.2,35,21.4,1799.35
6/14/2026,12:09:49 PM,425,17.75041,-64.63376,31,54.1,35,21.4,2490.56
6/14/2026,12:09:50 PM,426,17.75041,-64.63376,30.9,54,35,21.4,3367.31
6/14/2026,12:09:51 PM,427,17.75042,-64.63377,31,54,35,21.4,3490.63
6/14/2026,12:09:52 PM,428,17.75042,-64.63377,31.3,54,35.1,21.4,3693.09
6/14/2026,12:09:53 PM,429,17.75042,-64.63377,31.2,54,35.1,21.4,3627.95
6/14/2026,12:09:54 PM,430,17.75042,-64.63377,31.3,53.9,35.1,21.4,2943.8
6/14/2026,12:09:55 PM,431,17.75042,-64.63377,31.1,53.9,35.1,21.4,2829.51
6/14/2026,12:09:56 PM,432,17.75042,-64.63378,31.1,53.8,35.2,21.4,3959.94
6/14/2026,12:09:57 PM,433,17.75042,-64.63378,31.2,53.8,35.2,21.4,3793.73
6/14/2026,12:09:58 PM,434,17.75042,-64.63378,31.3,53.8,35.3,21.4,3232.87
6/14/2026,12:09:59 PM,435,17.75042,-64.63378,31.1,53.8,35.3,21.5,2116.84
6/14/2026,12:10:00 PM,436,17.75042,-64.63378,31.4,53.7,35.3,21.5,1480.62
6/14/2026,12:10:01 PM,437,17.75042,-64.63378,31.2,53.7,35.3,21.5,3579.86
6/14/2026,12:10:02 PM,438,17.75042,-64.63378,31.3,53.7,35.4,21.5,3938.77
6/14/2026,12:10:03 PM,439,17.75042,-64.63378,31.1,53.7,35.4,21.5,3953
6/14/2026,12:10:04 PM,440,17.75042,-64.63378,31.3,53.7,35.5,21.5,1871.07
6/14/2026,12:10:05 PM,441,17.75043,-64.63378,31.2,53.7,35.5,21.5,2536.04
6/14/2026,12:10:06 PM,442,17.75042,-64.63378,31.3,53.7,35.5,21.6,2686.67
6/14/2026,12:10:07 PM,443,17.75043,-64.63378,31.4,53.8,35.6,21.6,2364.4
6/14/2026,12:10:08 PM,444,17.75043,-64.63378,31.3,53.7,35.6,21.6,2485.77
6/14/2026,12:10:09 PM,445,17.75043,-64.63378,31.4,53.7,35.6,21.6,1424.09
6/14/2026,12:10:10 PM,446,17.75043,-64.63378,31.3,53.8,35.7,21.6,1156.21
6/14/2026,12:10:11 PM,447,17.75043,-64.63378,31.4,53.8,35.7,21.6,975.51
6/14/2026,12:10:12 PM,448,17.75043,-64.63378,31.5,53.7,35.7,21.6,993.62
6/14/2026,12:10:13 PM,449,17.75043,-64.63378,31.4,53.7,35.8,21.7,1695.93
6/14/2026,12:10:14 PM,450,17.75043,-64.63379,31.4,53.7,35.8,21.7,1197.71
6/14/2026,12:10:15 PM,451,17.75042,-64.63380,31.6,53.7,35.8,21.7,1516.92
6/14/2026,12:10:16 PM,452,17.75041,-64.63380,31.5,53.7,35.8,21.7,1457.15
6/14/2026,12:10:17 PM,453,17.75041,-64.63380,31.5,53.8,35.8,21.7,2256.61
6/14/2026,12:10:18 PM,454,17.75041,-64.63379,31.4,53.6,35.8,21.7,3238.18
6/14/2026,12:10:19 PM,455,17.75042,-64.63379,31.8,53.5,35.9,21.7,1911.93
6/14/2026,12:10:20 PM,456,17.75042,-64.63378,31.6,53.5,35.9,21.7,2143.28
6/14/2026,12:10:21 PM,457,17.75043,-64.63378,31.6,53.4,35.9,21.7,3029.2
6/14/2026,12:10:22 PM,458,17.75043,-64.63378,31.6,53.4,35.9,21.7,3339.83
6/14/2026,12:10:23 PM,459,17.75043,-64.63377,31.7,53.3,35.9,21.7,5060.77
6/14/2026,12:10:24 PM,460,17.75043,-64.63377,31.6,53.2,35.9,21.7,4298.37
6/14/2026,12:10:25 PM,461,17.75044,-64.63376,31.9,53.2,36,21.7,5133.59
6/14/2026,12:10:26 PM,462,17.75044,-64.63376,31.8,53.1,36.1,21.7,1818.76
6/14/2026,12:10:27 PM,463,17.75044,-64.63376,31.7,53.1,36.1,21.7,3795.39
6/14/2026,12:10:28 PM,464,17.75044,-64.63376,31.8,53.1,36.2,21.7,4187.57
6/14/2026,12:10:29 PM,465,17.75044,-64.63375,31.9,53.1,36.2,21.7,4449.5
6/14/2026,12:10:30 PM,466,17.75045,-64.63375,31.8,53.2,36.3,21.8,3625.89
6/14/2026,12:10:31 PM,467,17.75046,-64.63375,32,53.1,36.3,21.8,4145.84
6/14/2026,12:10:32 PM,468,17.75046,-64.63375,31.9,53.1,36.3,21.8,4097.61
6/14/2026,12:10:33 PM,469,17.75047,-64.63375,32.1,53.1,36.4,21.8,3957.67
6/14/2026,12:10:34 PM,470,17.75047,-64.63375,32,53.1,36.4,21.9,3990.99
6/14/2026,12:10:35 PM,471,17.75047,-64.63375,32,53,36.5,21.9,4012.35
6/14/2026,12:10:36 PM,472,17.75047,-64.63375,32.1,53,36.5,21.9,4053.09
6/14/2026,12:10:37 PM,473,17.75047,-64.63375,32.1,53,36.5,21.9,4030.48
6/14/2026,12:10:38 PM,474,17.75047,-64.63375,32,53,36.6,21.9,3908.51
6/14/2026,12:10:39 PM,475,17.75047,-64.63375,32.2,53,36.6,21.9,3969.47
6/14/2026,12:10:40 PM,476,17.75047,-64.63375,32.3,53,36.7,21.9,2239.43
6/14/2026,12:10:41 PM,477,17.75047,-64.63375,32.1,53.1,36.8,22,2730.01
6/14/2026,12:10:42 PM,478,17.75047,-64.63375,32.1,53.1,36.8,22,4007.91
6/14/2026,12:10:43 PM,479,17.75047,-64.63375,32.3,53.1,36.8,22,3952.82
6/14/2026,12:10:44 PM,480,17.75046,-64.63375,32.3,52.7,36.8,21.9,3905.73
6/14/2026,12:10:45 PM,481,17.75047,-64.63375,32.3,52.6,36.8,21.9,5005.8
6/14/2026,12:10:46 PM,482,17.75046,-64.63375,32.4,52.4,36.8,21.9,4422.02
6/14/2026,12:10:47 PM,483,17.75046,-64.63375,32.5,52.2,36.8,21.8,4179.47
6/14/2026,12:10:48 PM,484,17.75046,-64.63375,32.4,52.1,36.8,21.8,4185.71
6/14/2026,12:10:49 PM,485,17.75046,-64.63375,32.6,51.9,36.8,21.8,4019.87
6/14/2026,12:10:50 PM,486,17.75046,-64.63375,32.5,51.7,36.8,21.7,4014.54
6/14/2026,12:10:51 PM,487,17.75046,-64.63375,32.6,51.7,36.8,21.7,4026.59
6/14/2026,12:10:52 PM,488,17.75046,-64.63375,32.4,51.6,36.8,21.8,4088.87
6/14/2026,12:10:53 PM,489,17.75047,-64.63375,32.7,51.6,36.8,21.8,4130.36
6/14/2026,12:10:54 PM,490,17.75047,-64.63375,32.5,51.6,36.9,21.8,3125.56
6/14/2026,12:10:55 PM,491,17.75047,-64.63375,32.7,51.5,36.9,21.8,3629
6/14/2026,12:10:56 PM,492,17.75047,-64.63375,32.6,51.5,37,21.8,1472.2
6/14/2026,12:10:57 PM,493,17.75047,-64.63375,32.7,51.5,37,21.8,1636.54
6/14/2026,12:10:58 PM,494,17.75047,-64.63375,32.4,51.5,37,21.8,1767.26
6/14/2026,12:10:59 PM,495,17.75047,-64.63375,32.6,51.6,37.1,21.8,1250.71
6/14/2026,12:11:00 PM,496,17.75047,-64.63375,32.8,51.6,37.1,21.9,1300.39
6/14/2026,12:11:01 PM,497,17.75047,-64.63375,32.8,51.6,37.1,21.9,1737.15
6/14/2026,12:11:02 PM,498,17.75047,-64.63375,32.7,51.5,37.1,21.9,1815.02
6/14/2026,12:11:03 PM,499,17.75047,-64.63375,32.6,51.3,37.1,21.8,1272.54
6/14/2026,12:11:04 PM,500,17.75047,-64.63375,32.9,51,37,21.7,1162.08
6/14/2026,12:11:05 PM,501,17.75047,-64.63375,32.8,51,37.1,21.7,3148.91
6/14/2026,12:11:06 PM,502,17.75047,-64.63375,32.6,51.2,37.1,21.8,2460.85
6/14/2026,12:11:07 PM,503,17.75047,-64.63376,32.6,51.2,37.1,21.8,2113.37
6/14/2026,12:11:08 PM,504,17.75047,-64.63376,32.8,51.3,37.2,21.8,10290.57
6/14/2026,12:11:09 PM,505,17.75046,-64.63376,32.9,51.2,37.2,21.8,3105.52
6/14/2026,12:11:10 PM,506,17.75046,-64.63376,32.8,51.2,37.2,21.8,3050.15
6/14/2026,12:11:11 PM,507,17.75046,-64.63375,32.9,51.2,37.2,21.9,1894.19
6/14/2026,12:11:12 PM,508,17.75045,-64.63375,32.8,51.3,37.3,21.9,1443.59
6/14/2026,12:11:13 PM,509,17.75044,-64.63374,32.8,51.3,37.3,21.9,2260.82
6/14/2026,12:11:14 PM,510,17.75044,-64.63374,33,51.3,37.3,21.9,2553.6
6/14/2026,12:11:15 PM,511,17.75044,-64.63374,32.9,51.1,37.3,21.9,2252.23
6/14/2026,12:11:16 PM,512,17.75044,-64.63374,32.9,51,37.3,21.9,3493.24
6/14/2026,12:11:17 PM,513,17.75044,-64.63373,32.8,51,37.3,21.9,1313.04
6/14/2026,12:11:18 PM,514,17.75044,-64.63373,32.9,51,37.4,21.9,1171.75
6/14/2026,12:11:19 PM,515,17.75044,-64.63373,32.8,50.8,37.3,21.8,1044.54
6/14/2026,12:11:20 PM,516,17.75043,-64.63372,32.9,50.7,37.3,21.8,927.58
6/14/2026,12:11:21 PM,517,17.75044,-64.63373,32.9,50.5,37.3,21.7,685.65
6/14/2026,12:11:22 PM,518,17.75043,-64.63373,32.7,50.5,37.3,21.7,481.23
6/14/2026,12:11:23 PM,519,17.75043,-64.63373,32.9,50.5,37.3,21.7,445.31
6/14/2026,12:11:24 PM,520,17.75044,-64.63373,32.8,50.5,37.3,21.8,1284.89
6/14/2026,12:11:25 PM,521,17.75044,-64.63374,32.7,50.5,37.3,21.8,1121.98
6/14/2026,12:11:26 PM,522,17.75044,-64.63375,32.6,50.6,37.4,21.8,1129.06
6/14/2026,12:11:27 PM,523,17.75044,-64.63375,32.8,50.7,37.4,21.8,775.78
6/14/2026,12:11:28 PM,524,17.75044,-64.63375,32.7,50.4,37.4,21.8,2205.37
6/14/2026,12:11:29 PM,525,17.75044,-64.63375,32.6,50.4,37.3,21.7,747.47
6/14/2026,12:11:30 PM,526,17.75045,-64.63375,32.7,50.3,37.4,21.7,991.19
6/14/2026,12:11:31 PM,527,17.75045,-64.63375,32.7,50.2,37.3,21.7,1251.15
6/14/2026,12:11:32 PM,528,17.75045,-64.63375,32.7,50.2,37.3,21.7,1069.26
6/14/2026,12:11:33 PM,529,17.75045,-64.63375,32.6,50.2,37.4,21.7,823.34
6/14/2026,12:11:34 PM,530,17.75045,-64.63375,32.7,50.2,37.4,21.7,624.55
6/14/2026,12:11:35 PM,531,17.75045,-64.63375,32.7,50.1,37.3,21.7,1094.08
6/14/2026,12:11:36 PM,532,17.75045,-64.63375,32.6,50.1,37.4,21.7,1063.42
6/14/2026,12:11:37 PM,533,17.75045,-64.63375,32.6,50.1,37.3,21.7,977.15
6/14/2026,12:11:38 PM,534,17.75045,-64.63375,32.8,50.1,37.4,21.7,781.15
6/14/2026,12:11:39 PM,535,17.75045,-64.63375,32.7,50,37.4,21.7,723.51
6/14/2026,12:11:40 PM,536,17.75045,-64.63375,32.6,50,37.4,21.7,655.05
6/14/2026,12:11:41 PM,537,17.75045,-64.63375,32.8,50,37.4,21.7,677.66
6/14/2026,12:11:42 PM,538,17.75045,-64.63375,32.8,50,37.4,21.7,737.87
6/14/2026,12:11:43 PM,539,17.75045,-64.63375,32.6,50,37.4,21.7,861.23
6/14/2026,12:11:44 PM,540,17.75046,-64.63375,32.6,50.1,37.4,21.7,822.09
6/14/2026,12:11:45 PM,541,17.75046,-64.63375,32.6,50,37.4,21.7,1112
6/14/2026,12:11:46 PM,542,17.75045,-64.63375,32.8,50,37.5,21.7,2122.46
6/14/2026,12:11:47 PM,543,17.75045,-64.63375,32.7,50.2,37.5,21.8,240.72
6/14/2026,12:11:48 PM,544,17.75045,-64.63375,32.6,50.3,37.5,21.8,74.11
6/14/2026,12:11:49 PM,545,17.75045,-64.63375,32.6,50.4,37.6,21.8,30.53
6/14/2026,12:11:50 PM,546,17.75045,-64.63376,32.7,50.4,37.6,21.9,54.1
6/14/2026,12:11:51 PM,547,17.75045,-64.63376,32.6,50.4,37.6,21.9,193.74
6/14/2026,12:11:52 PM,548,17.75045,-64.63376,32.6,50.4,37.6,21.9,379.52
6/14/2026,12:11:53 PM,549,17.75045,-64.63376,32.8,50.5,37.7,21.9,438.63
6/14/2026,12:11:54 PM,550,17.75045,-64.63376,32.7,50.5,37.6,21.9,431.33
