Date,Time,Elapsed Seconds,Latitude,Longitude,Temperature Probe-Temperature (&#x2103;),Ambient Light Intensity-Light (lux),Heat Index-Heat Index (&#x2103;),Dew Point-Dew Point (&#x2103;),Humidity-Humidity (%RH)
6/10/2026,2:35:14 PM,284,17.74999,-64.72904,30.9,492.27,35.4,20.9,50.7
6/10/2026,2:35:15 PM,285,17.74999,-64.72902,31.1,544.82,35.4,20.9,50.7
6/10/2026,2:35:16 PM,286,17.75000,-64.72901,31.1,522.6,35.4,20.9,50.8
6/10/2026,2:35:17 PM,287,17.75000,-64.72900,31.1,493.17,35.4,20.9,50.8
6/10/2026,2:35:18 PM,288,17.75000,-64.72899,31.1,515.1,35.4,20.9,50.8
6/10/2026,2:35:19 PM,289,17.75001,-64.72897,31.1,499.59,35.4,20.9,50.8
6/10/2026,2:35:20 PM,290,17.75001,-64.72897,31.1,472.62,35.4,20.9,50.8
6/10/2026,2:35:21 PM,291,17.75001,-64.72895,31.2,516.65,35.4,20.9,50.8
6/10/2026,2:35:22 PM,292,17.75001,-64.72894,31.3,487.02,35.4,20.9,50.8
6/10/2026,2:35:23 PM,293,17.75002,-64.72893,31,503.12,35.4,20.9,50.8
6/10/2026,2:35:24 PM,294,17.75002,-64.72892,31,519.13,35.4,20.9,50.8
6/10/2026,2:35:25 PM,295,17.75003,-64.72891,31.1,516.85,35.4,20.9,50.8
6/10/2026,2:35:26 PM,296,17.75004,-64.72889,31,461.67,35.3,20.9,50.8
6/10/2026,2:35:27 PM,297,17.75004,-64.72888,31.1,468.3,35.4,20.9,50.9
6/10/2026,2:35:28 PM,298,17.75005,-64.72887,31.2,488.56,35.4,20.9,50.9
6/10/2026,2:35:29 PM,299,17.75005,-64.72886,31.2,557.93,35.4,21,50.9
6/10/2026,2:35:30 PM,300,17.75006,-64.72885,31.1,480.74,35.3,21,50.9
6/10/2026,2:35:31 PM,301,17.75007,-64.72884,31,507.17,35.4,21,51
6/10/2026,2:35:32 PM,302,17.75007,-64.72883,31.2,499.66,35.4,21,51
6/10/2026,2:35:33 PM,303,17.75007,-64.72882,31.3,455.26,35.4,21,51
6/10/2026,2:35:34 PM,304,17.75008,-64.72881,31.1,495.06,35.4,21,51
6/10/2026,2:35:35 PM,305,17.75009,-64.72879,31.2,490.5,35.4,21,51.1
6/10/2026,2:35:36 PM,306,17.75009,-64.72878,31.3,482.59,35.4,21,51.1
6/10/2026,2:35:37 PM,307,17.75010,-64.72877,31,498.14,35.4,21,51.1
6/10/2026,2:35:38 PM,308,17.75010,-64.72876,31.2,501.14,35.3,21,51.1
6/10/2026,2:35:39 PM,309,17.75010,-64.72875,30.9,477.92,35.4,21,51.1
6/10/2026,2:35:40 PM,310,17.75011,-64.72874,31.2,449.05,35.3,21,51.1
6/10/2026,2:35:41 PM,311,17.75011,-64.72872,31.3,497.94,35.3,21,51.1
6/10/2026,2:35:42 PM,312,17.75011,-64.72871,31.3,499.58,35.3,21,51.1
6/10/2026,2:35:43 PM,313,17.75012,-64.72870,31.1,525.74,35.3,21,51.1
6/10/2026,2:35:44 PM,314,17.75012,-64.72870,31.1,514.74,35.3,21,51.1
6/10/2026,2:35:45 PM,315,17.75012,-64.72869,31,470.64,35.3,21,51.1
6/10/2026,2:35:46 PM,316,17.75013,-64.72868,31,532.94,35.3,21,51.1
6/10/2026,2:35:47 PM,317,17.75013,-64.72867,31.1,582.33,35.3,21,51.1
6/10/2026,2:35:48 PM,318,17.75013,-64.72866,31.3,532.95,35.3,21,51.1
6/10/2026,2:35:49 PM,319,17.75014,-64.72864,31.3,617.12,35.3,21,51.1
6/10/2026,2:35:50 PM,320,17.75014,-64.72863,31.2,580.04,35.3,21,51.2
6/10/2026,2:35:51 PM,321,17.75014,-64.72862,31.5,583.99,35.3,21,51.1
6/10/2026,2:35:52 PM,322,17.75014,-64.72861,31.3,568.18,35.3,21,51.1
6/10/2026,2:35:53 PM,323,17.75015,-64.72860,31.3,565.1,35.3,21,51.1
6/10/2026,2:35:54 PM,324,17.75015,-64.72859,31.3,568.63,35.3,21,51.1
6/10/2026,2:35:55 PM,325,17.75016,-64.72857,31.4,548.27,35.3,21,51.2
6/10/2026,2:35:56 PM,326,17.75016,-64.72856,31.3,509.19,35.3,21,51.2
6/10/2026,2:35:57 PM,327,17.75016,-64.72855,31.4,551.87,35.3,21,51.2
6/10/2026,2:35:58 PM,328,17.75016,-64.72854,31.5,563.11,35.3,21,51.2
6/10/2026,2:35:59 PM,329,17.75016,-64.72853,31.2,572.3,35.3,21,51.2
6/10/2026,2:36:00 PM,330,17.75016,-64.72852,31.4,536.12,35.3,21,51.2
6/10/2026,2:36:01 PM,331,17.75016,-64.72851,31.2,477.04,35.3,21,51.2
6/10/2026,2:36:02 PM,332,17.75016,-64.72849,31.4,511.43,35.3,21,51.2
6/10/2026,2:36:03 PM,333,17.75016,-64.72848,31.3,506.69,35.3,21,51.2
6/10/2026,2:36:04 PM,334,17.75016,-64.72847,31.4,446.88,35.3,21,51.3
6/10/2026,2:36:05 PM,335,17.75015,-64.72845,31.4,477.74,35.3,21,51.2
6/10/2026,2:36:06 PM,336,17.75015,-64.72845,31.4,465.59,35.3,21,51.2
6/10/2026,2:36:07 PM,337,17.75015,-64.72843,31.3,421.06,35.3,21,51.3
6/10/2026,2:36:08 PM,338,17.75016,-64.72842,31.3,410.74,35.3,21,51.3
6/10/2026,2:36:09 PM,339,17.75016,-64.72841,31.3,370.4,35.3,21,51.3
6/10/2026,2:36:10 PM,340,17.75016,-64.72840,31.4,379.63,35.3,21,51.3
6/10/2026,2:36:11 PM,341,17.75017,-64.72839,31.5,349.89,35.3,21,51.3
6/10/2026,2:36:12 PM,342,17.75017,-64.72838,31.6,333.63,35.3,21,51.3
6/10/2026,2:36:13 PM,343,17.75018,-64.72837,31.5,209.64,35.3,21,51.3
6/10/2026,2:36:14 PM,344,17.75018,-64.72836,31.5,215.18,35.2,21,51.3
6/10/2026,2:36:15 PM,345,17.75019,-64.72835,31.6,203.11,35.3,21,51.3
6/10/2026,2:36:16 PM,346,17.75020,-64.72834,31.3,206.5,35.3,21,51.3
6/10/2026,2:36:17 PM,347,17.75020,-64.72833,31.4,237.88,35.3,21,51.3
6/10/2026,2:36:18 PM,348,17.75021,-64.72832,31.6,289.1,35.3,21,51.3
6/10/2026,2:36:19 PM,349,17.75021,-64.72831,31.5,301.47,35.3,21,51.3
6/10/2026,2:36:20 PM,350,17.75021,-64.72830,31.5,316.92,35.2,21,51.3
6/10/2026,2:36:21 PM,351,17.75022,-64.72829,31.5,339.45,35.2,21,51.3
6/10/2026,2:36:22 PM,352,17.75022,-64.72828,31.5,316.23,35.3,21,51.4
6/10/2026,2:36:23 PM,353,17.75023,-64.72827,31.3,370.83,35.3,21,51.3
6/10/2026,2:36:24 PM,354,17.75023,-64.72825,31.4,328.29,35.2,21,51.3
6/10/2026,2:36:25 PM,355,17.75024,-64.72824,31.5,478.21,35.3,21,51.4
6/10/2026,2:36:26 PM,356,17.75024,-64.72823,31.6,422.59,35.3,21,51.4
6/10/2026,2:36:27 PM,357,17.75024,-64.72823,31.6,271.67,35.3,21,51.4
6/10/2026,2:36:28 PM,358,17.75023,-64.72822,31.6,345.87,35.2,21,51.4
6/10/2026,2:36:29 PM,359,17.75024,-64.72820,31.6,372.92,35.3,21,51.4
6/10/2026,2:36:30 PM,360,17.75024,-64.72819,31.4,374.7,35.3,21,51.4
6/10/2026,2:36:31 PM,361,17.75025,-64.72817,31.5,395.01,35.3,21,51.4
6/10/2026,2:36:32 PM,362,17.75025,-64.72817,31.5,377.22,35.2,21,51.4
6/10/2026,2:36:33 PM,363,17.75025,-64.72816,31.6,425.73,35.3,21,51.4
6/10/2026,2:36:34 PM,364,17.75025,-64.72815,31.5,467.76,35.3,21,51.4
6/10/2026,2:36:35 PM,365,17.75026,-64.72813,31.5,442.68,35.3,21,51.4
6/10/2026,2:36:36 PM,366,17.75026,-64.72812,31.6,455.6,35.3,21,51.4
6/10/2026,2:36:37 PM,367,17.75027,-64.72811,31.5,495.3,35.3,21,51.4
6/10/2026,2:36:38 PM,368,17.75027,-64.72810,31.6,479.85,35.3,21,51.5
6/10/2026,2:36:39 PM,369,17.75027,-64.72808,31.5,479.24,35.3,21,51.5
6/10/2026,2:36:40 PM,370,17.75027,-64.72807,31.5,462.25,35.3,21,51.4
6/10/2026,2:36:41 PM,371,17.75027,-64.72806,31.7,509.5,35.3,21,51.4
6/10/2026,2:36:42 PM,372,17.75027,-64.72805,31.6,473.45,35.3,21,51.5
6/10/2026,2:36:43 PM,373,17.75027,-64.72804,31.9,426.28,35.3,21,51.5
6/10/2026,2:36:44 PM,374,17.75028,-64.72803,31.6,457.2,35.3,21,51.5
6/10/2026,2:36:45 PM,375,17.75028,-64.72802,31.7,451.99,35.3,21,51.5
6/10/2026,2:36:46 PM,376,17.75028,-64.72802,31.7,402.52,35.3,21,51.5
6/10/2026,2:36:47 PM,377,17.75028,-64.72800,31.6,397.06,35.3,21,51.5
6/10/2026,2:36:48 PM,378,17.75029,-64.72799,31.6,339.25,35.3,21.1,51.6
6/10/2026,2:36:49 PM,379,17.75029,-64.72798,31.6,345.29,35.3,21,51.6
6/10/2026,2:36:50 PM,380,17.75029,-64.72797,31.5,281.44,35.3,21.1,51.6
6/10/2026,2:36:51 PM,381,17.75030,-64.72796,31.4,273.99,35.3,21.1,51.6
6/10/2026,2:36:52 PM,382,17.75030,-64.72795,31.3,338.4,35.3,21.1,51.6
6/10/2026,2:36:53 PM,383,17.75031,-64.72794,31.6,303.13,35.3,21.1,51.6
6/10/2026,2:36:54 PM,384,17.75031,-64.72794,31.5,308,35.3,21.1,51.6
6/10/2026,2:36:55 PM,385,17.75032,-64.72793,31.3,320.27,35.3,21.1,51.6
6/10/2026,2:36:56 PM,386,17.75033,-64.72791,31.3,289.84,35.3,21.1,51.6
6/10/2026,2:36:57 PM,387,17.75033,-64.72790,31.4,320.61,35.3,21.1,51.6
6/10/2026,2:36:58 PM,388,17.75033,-64.72790,31.3,276.08,35.3,21.1,51.6
6/10/2026,2:36:59 PM,389,17.75034,-64.72789,31.4,294.38,35.3,21.1,51.6
6/10/2026,2:37:00 PM,390,17.75034,-64.72788,31.3,252.91,35.3,21.1,51.6
6/10/2026,2:37:01 PM,391,17.75035,-64.72788,31.3,310.45,35.3,21.1,51.6
6/10/2026,2:37:02 PM,392,17.75035,-64.72788,31.4,277.5,35.3,21.1,51.6
6/10/2026,2:37:03 PM,393,17.75035,-64.72787,31.5,285.87,35.3,21.1,51.6
6/10/2026,2:37:04 PM,394,17.75036,-64.72786,31.3,286.45,35.3,21.1,51.6
6/10/2026,2:37:05 PM,395,17.75036,-64.72785,31.3,335.42,35.3,21.1,51.6
6/10/2026,2:37:06 PM,396,17.75036,-64.72784,31.4,301.76,35.3,21,51.6
6/10/2026,2:37:07 PM,397,17.75037,-64.72784,31.4,303.51,35.3,21.1,51.6
6/10/2026,2:37:08 PM,398,17.75038,-64.72782,31.4,317.22,35.3,21.1,51.6
6/10/2026,2:37:09 PM,399,17.75038,-64.72782,31.5,316.94,35.3,21.1,51.6
6/10/2026,2:37:10 PM,400,17.75038,-64.72781,31.4,308.82,35.3,21.1,51.6
6/10/2026,2:37:11 PM,401,17.75039,-64.72780,31.4,325.26,35.3,21.1,51.6
6/10/2026,2:37:12 PM,402,17.75039,-64.72779,31.3,339.86,35.3,21.1,51.6
6/10/2026,2:37:13 PM,403,17.75039,-64.72778,31.3,341.34,35.3,21.1,51.6
6/10/2026,2:37:14 PM,404,17.75039,-64.72777,31.3,317.5,35.3,21.1,51.6
6/10/2026,2:37:15 PM,405,17.75040,-64.72776,31.3,317.6,35.3,21.1,51.6
6/10/2026,2:37:16 PM,406,17.75040,-64.72775,31.3,358.84,35.3,21.1,51.6
6/10/2026,2:37:17 PM,407,17.75040,-64.72775,31.3,362.09,35.3,21.1,51.7
6/10/2026,2:37:18 PM,408,17.75040,-64.72775,31.3,324.93,35.3,21.1,51.7
6/10/2026,2:37:19 PM,409,17.75039,-64.72776,31.2,340.42,35.3,21.1,51.8
6/10/2026,2:37:20 PM,410,17.75039,-64.72776,31.1,354.33,35.3,21.1,51.9
6/10/2026,2:37:21 PM,411,17.75038,-64.72776,31.1,337.12,35.4,21.2,52
6/10/2026,2:37:22 PM,412,17.75038,-64.72777,30.9,342.48,35.3,21.1,51.9
6/10/2026,2:37:23 PM,413,17.75038,-64.72777,31,295.67,35.3,21.1,51.9
6/10/2026,2:37:24 PM,414,17.75037,-64.72778,31,295.71,35.3,21.1,51.8
6/10/2026,2:37:25 PM,415,17.75036,-64.72779,30.8,258.5,35.3,21.1,51.7
6/10/2026,2:37:26 PM,416,17.75036,-64.72779,31,236.65,35.3,21.1,51.8
6/10/2026,2:37:27 PM,417,17.75035,-64.72781,30.8,206.77,35.3,21.1,51.7
